axis,library,term,overlap,set_size_in_universe,list_size,universe_size,fold_enrichment,p_value,genes,q_value
shared,GO_BP,GOBP_SUPRAMOLECULAR_FIBER_ORGANIZATION,3,110,50,1500,0.8181818181818182,0.7245188173478939,Apoe|Cflar|Mef2c,1.0
shared,GO_BP,GOBP_SYMBIONT_ENTRY_INTO_HOST,1,10,50,1500,3.0,0.2882684421548648,Lgals1,1.0
shared,GO_BP,GOBP_SYNAPSE_ASSEMBLY,1,50,50,1500,0.6,0.8216281799211584,Mef2c,1.0
shared,GO_BP,GOBP_SYNAPSE_MATURATION,0,11,50,1500,0.0,1.0,,1.0
shared,GO_BP,GOBP_SYNAPSE_ORGANIZATION,5,105,50,1500,1.4285714285714286,0.2690639639768061,Apoe|C1qa|C1qc|C5ar1|Mef2c,1.0
shared,GO_BP,GOBP_SYNAPTIC_SIGNALING,6,147,50,1500,1.2244897959183672,0.3647737631880828,Apoe|Ly6e|Mef2c|Nrgn|Slc6a6|Tyrobp,1.0
shared,GO_BP,GOBP_SYNAPTIC_TRANSMISSION_GABAERGIC,0,10,50,1500,0.0,1.0,,1.0
shared,GO_BP,GOBP_SYNAPTIC_TRANSMISSION_GLUTAMATERGIC,1,31,50,1500,0.9677419354838709,0.6541629208821762,Mef2c,1.0
shared,GO_BP,GOBP_SYNAPTIC_VESICLE_CYCLE,0,30,50,1500,0.0,1.0,,1.0
shared,GO_BP,GOBP_SYNAPTIC_VESICLE_EXOCYTOSIS,0,21,50,1500,0.0,1.0,,1.0
shared,GO_BP,GOBP_TAXIS,4,84,50,1500,1.4285714285714286,0.30567542038139156,C5ar1|Ccl4|Cxcl12|Pf4,1.0
shared,GO_BP,GOBP_TELENCEPHALON_DEVELOPMENT,1,62,50,1500,0.48387096774193544,0.883120908666515,Cxcl12,1.0
shared,GO_BP,GOBP_TEMPERATURE_HOMEOSTASIS,0,26,50,1500,0.0,1.0,,1.0
shared,GO_BP,GOBP_TIGHT_JUNCTION_ORGANIZATION,0,16,50,1500,0.0,1.0,,1.0
shared,GO_BP,GOBP_TISSUE_HOMEOSTASIS,1,44,50,1500,0.6818181818181819,0.7799395031997644,Ctss,1.0
shared,GO_BP,GOBP_TISSUE_MIGRATION,0,15,50,1500,0.0,1.0,,1.0
shared,GO_BP,GOBP_TISSUE_MORPHOGENESIS,4,98,50,1500,1.2244897959183674,0.4150107058037434,Ctsd|Cxcl12|Ly6e|Mef2c,1.0
shared,GO_BP,GOBP_TISSUE_REGENERATION,1,15,50,1500,2.0,0.4000764265660914,Cflar,1.0
shared,GO_BP,GOBP_TISSUE_REMODELING,2,38,50,1500,1.5789473684210527,0.3640022098915078,Ctss|Mef2c,1.0
shared,GO_BP,GOBP_TOR_SIGNALING,0,10,50,1500,0.0,1.0,,1.0
shared,GO_BP,GOBP_TRABECULA_MORPHOGENESIS,0,10,50,1500,0.0,1.0,,1.0
shared,GO_BP,GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY,1,22,50,1500,1.3636363636363638,0.5281983764075895,Dab2,1.0
shared,GO_BP,GOBP_TRANSLATION,0,14,50,1500,0.0,1.0,,1.0
shared,GO_BP,GOBP_TRANSMEMBRANE_TRANSPORT,6,168,50,1500,1.0714285714285714,0.49566687984114915,Ctss|Ptprc|Slc6a6|mt-Co2|mt-Co3|mt-Nd4,1.0
shared,GO_BP,GOBP_TRANSMISSION_OF_NERVE_IMPULSE,0,23,50,1500,0.0,1.0,,1.0
shared,GO_BP,GOBP_TRIGLYCERIDE_METABOLIC_PROCESS,1,11,50,1500,2.7272727272727275,0.31215205147852715,Apoe,1.0
shared,GO_BP,GOBP_TUBE_DEVELOPMENT,9,204,50,1500,1.3235294117647058,0.23053124373526787,Apoe|C5ar1|Ctsd|Cxcl12|Junb|Mef2c|Pf4|Stab1|Tnfsf12,0.9791871726231405
shared,GO_BP,GOBP_TUBE_FORMATION,0,20,50,1500,0.0,1.0,,1.0
shared,GO_BP,GOBP_TUBE_MORPHOGENESIS,9,173,50,1500,1.560693641618497,0.11267937704680968,Apoe|C5ar1|Ctsd|Cxcl12|Junb|Mef2c|Pf4|Stab1|Tnfsf12,0.6658326825493299
shared,GO_BP,GOBP_TUMOR_NECROSIS_FACTOR_SUPERFAMILY_CYTOKINE_PRODUCTION,4,26,50,1500,4.615384615384615,0.009504907071487278,Ccl4|Lilrb4a|Ptprc|Tyrobp,0.17487271847704158
shared,GO_BP,GOBP_TYPE_2_IMMUNE_RESPONSE,1,10,50,1500,3.0,0.2882684421548648,Lilrb4a,1.0
shared,GO_BP,GOBP_TYPE_II_INTERFERON_PRODUCTION,2,17,50,1500,3.5294117647058822,0.10775612872998955,Laptm5|Lilrb4a,0.6484617196732176
shared,GO_BP,GOBP_TYPE_I_INTERFERON_PRODUCTION,1,10,50,1500,3.0,0.2882684421548648,Tyrobp,1.0
shared,GO_BP,GOBP_TYROSINE_PHOSPHORYLATION_OF_STAT_PROTEIN,0,10,50,1500,0.0,1.0,,1.0
shared,GO_BP,GOBP_T_CELL_ACTIVATION,7,74,50,1500,2.8378378378378377,0.009656788365175096,Cxcl12|Laptm5|Lgals1|Lilrb4a|Pf4|Ptprc|Tyrobp,0.17487271847704158
shared,GO_BP,GOBP_T_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE,3,20,50,1500,4.5,0.026644162448827665,Lgals1|Pf4|Tyrobp,0.30589546993077577
shared,GO_BP,GOBP_T_CELL_DIFFERENTIATION,4,40,50,1500,3.0,0.04125384488813946,Lgals1|Lilrb4a|Pf4|Ptprc,0.3858060738141343
shared,GO_BP,GOBP_T_CELL_DIFFERENTIATION_INVOLVED_IN_IMMUNE_RESPONSE,2,11,50,1500,5.454545454545455,0.04943234891824236,Lgals1|Pf4,0.41405962367084453
shared,GO_BP,GOBP_T_CELL_DIFFERENTIATION_IN_THYMUS,1,11,50,1500,2.7272727272727275,0.31215205147852715,Ptprc,1.0
shared,GO_BP,GOBP_T_CELL_MEDIATED_IMMUNITY,2,15,50,1500,4.0,0.08674586941049843,Lilrb4a|Ptprc,0.5897993213056901
shared,GO_BP,GOBP_T_CELL_PROLIFERATION,4,35,50,1500,3.4285714285714284,0.026699482447428365,Cxcl12|Laptm5|Lilrb4a|Ptprc,0.30589546993077577
shared,GO_BP,GOBP_T_CELL_RECEPTOR_SIGNALING_PATHWAY,4,12,50,1500,10.0,0.0004447408803799079,Laptm5|Lilrb4a|Ptprc|Tec,0.03256798402825023
shared,GO_BP,GOBP_T_HELPER_1_TYPE_IMMUNE_RESPONSE,0,10,50,1500,0.0,1.0,,1.0
shared,GO_BP,GOBP_UNSATURATED_FATTY_ACID_METABOLIC_PROCESS,0,12,50,1500,0.0,1.0,,1.0
shared,GO_BP,GOBP_VACUOLE_ORGANIZATION,2,11,50,1500,5.454545454545455,0.04943234891824236,Ctsd|Laptm5,0.41405962367084453
shared,GO_BP,GOBP_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_DIFFERENTIATION,0,10,50,1500,0.0,1.0,,1.0
shared,GO_BP,GOBP_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_MIGRATION,1,10,50,1500,3.0,0.2882684421548648,Mef2c,1.0
shared,GO_BP,GOBP_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_PROLIFERATION,1,16,50,1500,1.875,0.4202758734830577,Mef2c,1.0
shared,GO_BP,GOBP_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_PRODUCTION,1,11,50,1500,2.7272727272727275,0.31215205147852715,C5ar1,1.0
shared,GO_BP,GOBP_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY,0,30,50,1500,0.0,1.0,,1.0
shared,GO_BP,GOBP_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_SIGNALING_PATHWAY,0,29,50,1500,0.0,1.0,,1.0
shared,GO_BP,GOBP_VASCULAR_PROCESS_IN_CIRCULATORY_SYSTEM,2,55,50,1500,1.090909090909091,0.5556112094093976,Apoe|Ccl4,1.0
shared,GO_BP,GOBP_VASCULATURE_DEVELOPMENT,9,152,50,1500,1.7763157894736843,0.05874749118126642,Apoe|C5ar1|Cflar|Cxcl12|Junb|Mef2c|Pf4|Stab1|Tnfsf12,0.4702693259584134
shared,GO_BP,GOBP_VASCULOGENESIS,1,22,50,1500,1.3636363636363638,0.5281983764075895,Junb,1.0
shared,GO_BP,GOBP_VASOCONSTRICTION,0,19,50,1500,0.0,1.0,,1.0
shared,GO_BP,GOBP_VASODILATION,1,18,50,1500,1.6666666666666667,0.45869546617711976,Apoe,1.0
shared,GO_BP,GOBP_VENTRICULAR_CARDIAC_MUSCLE_TISSUE_DEVELOPMENT,1,18,50,1500,1.6666666666666667,0.45869546617711976,Ly6e,1.0
shared,GO_BP,GOBP_VENTRICULAR_CARDIAC_MUSCLE_TISSUE_MORPHOGENESIS,1,12,50,1500,2.5,0.33524969917904673,Ly6e,1.0
shared,GO_BP,GOBP_VENTRICULAR_SEPTUM_DEVELOPMENT,0,15,50,1500,0.0,1.0,,1.0
shared,GO_BP,GOBP_VENTRICULAR_SEPTUM_MORPHOGENESIS,0,11,50,1500,0.0,1.0,,1.0
shared,GO_BP,GOBP_VESICLE_LOCALIZATION,0,21,50,1500,0.0,1.0,,1.0
shared,GO_BP,GOBP_VESICLE_MEDIATED_TRANSPORT,11,153,50,1500,2.1568627450980395,0.009546988250618508,Apoe|Cd163|Dab2|Ifitm3|Laptm5|Lilrb4a|Mrc1|Ptprc|Siglech|Stab1|Tyrobp,0.17487271847704158
shared,GO_BP,GOBP_VESICLE_MEDIATED_TRANSPORT_IN_SYNAPSE,0,38,50,1500,0.0,1.0,,1.0
shared,GO_BP,GOBP_VESICLE_MEDIATED_TRANSPORT_TO_THE_PLASMA_MEMBRANE,0,11,50,1500,0.0,1.0,,1.0
shared,GO_BP,GOBP_VESICLE_ORGANIZATION,1,29,50,1500,1.0344827586206897,0.6293882879681989,Apoe,1.0
shared,GO_BP,GOBP_VIRAL_GENOME_REPLICATION,2,11,50,1500,5.454545454545455,0.04943234891824236,Bst2|Ifitm3,0.41405962367084453
shared,GO_BP,GOBP_VIRAL_LIFE_CYCLE,4,23,50,1500,5.217391304347826,0.006061313828002251,Apoe|Bst2|Ifitm3|Lgals1,0.1292595759457285
shared,GO_BP,GOBP_VIRAL_PROCESS,4,27,50,1500,4.444444444444445,0.010886994050722444,Apoe|Bst2|Ifitm3|Lgals1,0.1862248982360418
shared,GO_BP,GOBP_VISUAL_BEHAVIOR,0,14,50,1500,0.0,1.0,,1.0
shared,GO_BP,GOBP_WNT_SIGNALING_PATHWAY,2,44,50,1500,1.3636363636363638,0.4358505956229922,Apoe|Dab2,1.0
shared,GO_BP,GOBP_WOUND_HEALING,6,62,50,1500,2.9032258064516125,0.014915545487544335,Apoe|Cflar|F13a1|Lilrb4a|Pf4|Tec,0.22126410383369632
drug0,Reactome,REACTOME_ADAPTIVE_IMMUNE_SYSTEM,0,52,50,1500,0.0,1.0,,1.0
drug0,Reactome,REACTOME_ADHERENS_JUNCTIONS_INTERACTIONS,1,11,50,1500,2.7272727272727275,0.31215205147852715,Zeb2,1.0
drug0,Reactome,REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION,0,11,50,1500,0.0,1.0,,1.0
drug0,Reactome,REACTOME_APOPTOSIS,0,10,50,1500,0.0,1.0,,1.0
drug0,Reactome,REACTOME_ASPARAGINE_N_LINKED_GLYCOSYLATION,1,14,50,1500,2.142857142857143,0.3791877227557184,Sptbn1,1.0
drug0,Reactome,REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES,0,21,50,1500,0.0,1.0,,1.0
drug0,Reactome,REACTOME_A_TETRASACCHARIDE_LINKER_SEQUENCE_IS_REQUIRED_FOR_GAG_SYNTHESIS,0,10,50,1500,0.0,1.0,,1.0
drug0,Reactome,REACTOME_BASIGIN_INTERACTIONS,2,10,50,1500,6.0,0.04131092728840577,Atp1b1|Mag,0.5886807138597823
drug0,Reactome,REACTOME_CARDIAC_CONDUCTION,2,21,50,1500,2.857142857142857,0.15314117104382513,Atp1b1|Atp2b1,1.0
drug0,Reactome,REACTOME_CDC42_GTPASE_CYCLE,1,15,50,1500,2.0,0.4000764265660914,Chn1,1.0
drug0,Reactome,REACTOME_CELLULAR_RESPONSES_TO_STIMULI,0,46,50,1500,0.0,1.0,,1.0
drug0,Reactome,REACTOME_CELLULAR_RESPONSE_TO_CHEMICAL_STRESS,0,15,50,1500,0.0,1.0,,1.0
drug0,Reactome,REACTOME_CELL_CELL_COMMUNICATION,1,14,50,1500,2.142857142857143,0.3791877227557184,Zeb2,1.0
drug0,Reactome,REACTOME_CELL_CELL_JUNCTION_ORGANIZATION,1,11,50,1500,2.7272727272727275,0.31215205147852715,Zeb2,1.0
drug0,Reactome,REACTOME_CELL_CYCLE,0,25,50,1500,0.0,1.0,,1.0
drug0,Reactome,REACTOME_CELL_CYCLE_CHECKPOINTS,0,11,50,1500,0.0,1.0,,1.0
drug0,Reactome,REACTOME_CELL_JUNCTION_ORGANIZATION,1,12,50,1500,2.5,0.33524969917904673,Zeb2,1.0
drug0,Reactome,REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL,2,25,50,1500,2.4,0.20153398901832625,Atp1b1|Mag,1.0
drug0,Reactome,REACTOME_CHONDROITIN_SULFATE_DERMATAN_SULFATE_METABOLISM,0,10,50,1500,0.0,1.0,,1.0
drug0,Reactome,REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS,1,43,50,1500,0.6976744186046512,0.7721193007548377,Plppr4,1.0
drug0,Reactome,REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION,0,16,50,1500,0.0,1.0,,1.0
drug0,Reactome,REACTOME_COLLAGEN_BIOSYNTHESIS_AND_MODIFYING_ENZYMES,0,25,50,1500,0.0,1.0,,1.0
drug0,Reactome,REACTOME_COLLAGEN_CHAIN_TRIMERIZATION,0,23,50,1500,0.0,1.0,,1.0
drug0,Reactome,REACTOME_COLLAGEN_DEGRADATION,0,19,50,1500,0.0,1.0,,1.0
drug0,Reactome,REACTOME_COLLAGEN_FORMATION,0,28,50,1500,0.0,1.0,,1.0
drug0,Reactome,REACTOME_COMPLEMENT_CASCADE,1,11,50,1500,2.7272727272727275,0.31215205147852715,Clu,1.0
drug0,Reactome,REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM,0,34,50,1500,0.0,1.0,,1.0
drug0,Reactome,REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,0,30,50,1500,0.0,1.0,,1.0
drug0,Reactome,REACTOME_DEUBIQUITINATION,0,11,50,1500,0.0,1.0,,1.0
drug0,Reactome,REACTOME_DEVELOPMENTAL_BIOLOGY,1,56,50,1500,0.5357142857142857,0.8555473289681053,Sptbn1,1.0
drug0,Reactome,REACTOME_ECM_PROTEOGLYCANS,0,19,50,1500,0.0,1.0,,1.0
drug0,Reactome,REACTOME_ER_TO_GOLGI_ANTEROGRADE_TRANSPORT,1,10,50,1500,3.0,0.2882684421548648,Sptbn1,1.0
drug0,Reactome,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,0,67,50,1500,0.0,1.0,,1.0
drug0,Reactome,REACTOME_FACTORS_INVOLVED_IN_MEGAKARYOCYTE_DEVELOPMENT_AND_PLATELET_PRODUCTION,0,10,50,1500,0.0,1.0,,1.0
drug0,Reactome,REACTOME_FATTY_ACID_METABOLISM,1,12,50,1500,2.5,0.33524969917904673,Ptgds,1.0
drug0,Reactome,REACTOME_GENERIC_TRANSCRIPTION_PATHWAY,0,34,50,1500,0.0,1.0,,1.0
drug0,Reactome,REACTOME_GENE_EXPRESSION_TRANSCRIPTION,0,36,50,1500,0.0,1.0,,1.0
drug0,Reactome,REACTOME_GLYCOSAMINOGLYCAN_METABOLISM,0,18,50,1500,0.0,1.0,,1.0
drug0,Reactome,REACTOME_GPCR_LIGAND_BINDING,1,52,50,1500,0.5769230769230769,0.8337216882956524,Plppr4,1.0
drug0,Reactome,REACTOME_G_ALPHA_I_SIGNALLING_EVENTS,0,33,50,1500,0.0,1.0,,1.0
drug0,Reactome,REACTOME_G_ALPHA_Q_SIGNALLING_EVENTS,0,27,50,1500,0.0,1.0,,1.0
drug0,Reactome,REACTOME_G_ALPHA_S_SIGNALLING_EVENTS,0,18,50,1500,0.0,1.0,,1.0
drug0,Reactome,REACTOME_HEMOSTASIS,4,76,50,1500,1.5789473684210527,0.24491191778864405,Atp1b1|Atp2b1|Clu|Mag,1.0
drug0,Reactome,REACTOME_HEPARAN_SULFATE_HEPARIN_HS_GAG_METABOLISM,0,12,50,1500,0.0,1.0,,1.0
drug0,Reactome,REACTOME_IMMUNE_SYSTEM,2,127,50,1500,0.47244094488188976,0.9356548545599387,Clu|Ttr,1.0
drug0,Reactome,REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL,0,15,50,1500,0.0,1.0,,1.0
drug0,Reactome,REACTOME_INNATE_IMMUNE_SYSTEM,2,71,50,1500,0.8450704225352113,0.6966202127352072,Clu|Ttr,1.0
drug0,Reactome,REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS,0,30,50,1500,0.0,1.0,,1.0
drug0,Reactome,REACTOME_INTERFERON_SIGNALING,0,14,50,1500,0.0,1.0,,1.0
drug0,Reactome,REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS,0,20,50,1500,0.0,1.0,,1.0
drug0,Reactome,REACTOME_ION_CHANNEL_TRANSPORT,2,29,50,1500,2.0689655172413794,0.25147901761228364,Atp1b1|Atp2b1,1.0
drug0,Reactome,REACTOME_ION_HOMEOSTASIS,2,17,50,1500,3.5294117647058822,0.10775612872998955,Atp1b1|Atp2b1,1.0
drug0,Reactome,REACTOME_ION_TRANSPORT_BY_P_TYPE_ATPASES,2,19,50,1500,3.1578947368421053,0.12996801648711176,Atp1b1|Atp2b1,1.0
drug0,Reactome,REACTOME_L1CAM_INTERACTIONS,1,10,50,1500,3.0,0.2882684421548648,Sptbn1,1.0
drug0,Reactome,REACTOME_MAPK_FAMILY_SIGNALING_CASCADES,1,27,50,1500,1.1111111111111112,0.60287685419108,Sptbn1,1.0
drug0,Reactome,REACTOME_METABOLISM,3,99,50,1500,0.9090909090909092,0.6538240210054442,Apoe|Ptgds|Ttr,1.0
drug0,Reactome,REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES,0,13,50,1500,0.0,1.0,,1.0
drug0,Reactome,REACTOME_METABOLISM_OF_CARBOHYDRATES_AND_CARBOHYDRATE_DERIVATIVES,0,23,50,1500,0.0,1.0,,1.0
drug0,Reactome,REACTOME_METABOLISM_OF_LIPIDS,1,29,50,1500,1.0344827586206897,0.6293882879681989,Ptgds,1.0
drug0,Reactome,REACTOME_METABOLISM_OF_PROTEINS,5,93,50,1500,1.6129032258064515,0.1937717481787172,Apoe|Lsamp|Ly6h|Opcml|Sptbn1,1.0
drug0,Reactome,REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS,2,10,50,1500,6.0,0.04131092728840577,Apoe|Ttr,0.5886807138597823
drug0,Reactome,REACTOME_MHC_CLASS_II_ANTIGEN_PRESENTATION,0,16,50,1500,0.0,1.0,,1.0
drug0,Reactome,REACTOME_MITOTIC_G2_G2_M_PHASES,0,15,50,1500,0.0,1.0,,1.0
drug0,Reactome,REACTOME_MITOTIC_PROMETAPHASE,0,10,50,1500,0.0,1.0,,1.0
drug0,Reactome,REACTOME_MUSCLE_CONTRACTION,2,35,50,1500,1.7142857142857142,0.32686990772459135,Atp1b1|Atp2b1,1.0
drug0,Reactome,REACTOME_M_PHASE,0,12,50,1500,0.0,1.0,,1.0
drug0,Reactome,REACTOME_NCAM1_INTERACTIONS,0,12,50,1500,0.0,1.0,,1.0
drug0,Reactome,REACTOME_NCAM_SIGNALING_FOR_NEURITE_OUT_GROWTH,1,13,50,1500,2.3076923076923075,0.3575867388571701,Sptbn1,1.0
drug0,Reactome,REACTOME_NEGATIVE_REGULATION_OF_THE_PI3K_AKT_NETWORK,0,14,50,1500,0.0,1.0,,1.0
drug0,Reactome,REACTOME_NERVOUS_SYSTEM_DEVELOPMENT,1,38,50,1500,0.7894736842105263,0.7287458866817691,Sptbn1,1.0
drug0,Reactome,REACTOME_NEUREXINS_AND_NEUROLIGINS,2,10,50,1500,6.0,0.04131092728840577,Nrxn1|Nrxn3,0.5886807138597823
drug0,Reactome,REACTOME_NEURONAL_SYSTEM,8,58,50,1500,4.137931034482759,0.00046096223547677245,Gria2|Grin2a|Nrxn1|Nrxn3|Ppfia2|Ptprd|Slc17a7|Syt1,0.02627484742217603
drug0,Reactome,REACTOME_NEUROTRANSMITTER_RECEPTORS_AND_POSTSYNAPTIC_SIGNAL_TRANSMISSION,2,19,50,1500,3.1578947368421053,0.12996801648711176,Gria2|Grin2a,1.0
drug0,Reactome,REACTOME_NEUROTRANSMITTER_RELEASE_CYCLE,3,13,50,1500,6.9230769230769225,0.007877797294666476,Ppfia2|Slc17a7|Syt1,0.17961377831839567
drug0,Reactome,REACTOME_NEUTROPHIL_DEGRANULATION,1,47,50,1500,0.6382978723404256,0.8018554794378209,Ttr,1.0
drug0,Reactome,REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS,0,16,50,1500,0.0,1.0,,1.0
drug0,Reactome,REACTOME_O_LINKED_GLYCOSYLATION,0,13,50,1500,0.0,1.0,,1.0
drug0,Reactome,REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS,0,27,50,1500,0.0,1.0,,1.0
drug0,Reactome,REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION,1,32,50,1500,0.9375,0.6659340944396241,Clu,1.0
drug0,Reactome,REACTOME_PLATELET_HOMEOSTASIS,1,11,50,1500,2.7272727272727275,0.31215205147852715,Atp2b1,1.0
drug0,Reactome,REACTOME_POST_TRANSLATIONAL_MODIFICATION_SYNTHESIS_OF_GPI_ANCHORED_PROTEINS,3,11,50,1500,8.181818181818182,0.004764529954141202,Lsamp|Ly6h|Opcml,0.16519894480883054
drug0,Reactome,REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION,5,82,50,1500,1.829268292682927,0.13320081574274303,Apoe|Lsamp|Ly6h|Opcml|Sptbn1,1.0
drug0,Reactome,REACTOME_PROGRAMMED_CELL_DEATH,0,12,50,1500,0.0,1.0,,1.0
drug0,Reactome,REACTOME_PROTEIN_PROTEIN_INTERACTIONS_AT_SYNAPSES,5,18,50,1500,8.333333333333334,0.0002076446850936792,Grin2a|Nrxn1|Nrxn3|Ppfia2|Ptprd,0.02367149410067943
drug0,Reactome,REACTOME_RAC1_GTPASE_CYCLE,1,22,50,1500,1.3636363636363638,0.5281983764075895,Chn1,1.0
drug0,Reactome,REACTOME_RAC2_GTPASE_CYCLE,0,11,50,1500,0.0,1.0,,1.0
drug0,Reactome,REACTOME_RAC3_GTPASE_CYCLE,0,13,50,1500,0.0,1.0,,1.0
drug0,Reactome,REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS,1,24,50,1500,1.25,0.5595904961849962,Apoe,1.0
drug0,Reactome,REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2,1,24,50,1500,1.25,0.5595904961849962,Clu,1.0
drug0,Reactome,REACTOME_RHOA_GTPASE_CYCLE,0,20,50,1500,0.0,1.0,,1.0
drug0,Reactome,REACTOME_RHOB_GTPASE_CYCLE,0,11,50,1500,0.0,1.0,,1.0
drug0,Reactome,REACTOME_RHO_GTPASE_CYCLE,2,41,50,1500,1.4634146341463414,0.40039713749493766,Chn1|Sptbn1,1.0
drug0,Reactome,REACTOME_RHO_GTPASE_EFFECTORS,0,19,50,1500,0.0,1.0,,1.0
drug0,Reactome,REACTOME_SENSORY_PERCEPTION,2,12,50,1500,5.0,0.05807792677281182,Apoe|Ttr,0.6620883652100549
drug0,Reactome,REACTOME_SIGNALING_BY_GPCR,1,76,50,1500,0.39473684210526316,0.9289492663890474,Plppr4,1.0
drug0,Reactome,REACTOME_SIGNALING_BY_INTERLEUKINS,0,18,50,1500,0.0,1.0,,1.0
drug0,Reactome,REACTOME_SIGNALING_BY_NUCLEAR_RECEPTORS,0,10,50,1500,0.0,1.0,,1.0
drug0,Reactome,REACTOME_SIGNALING_BY_PDGF,0,16,50,1500,0.0,1.0,,1.0
drug0,Reactome,REACTOME_SIGNALING_BY_RECEPTOR_TYROSINE_KINASES,0,48,50,1500,0.0,1.0,,1.0
drug0,Reactome,REACTOME_SIGNALING_BY_RHO_GTPASES_MIRO_GTPASES_AND_RHOBTB3,2,54,50,1500,1.1111111111111112,0.5454604803481333,Chn1|Sptbn1,1.0
drug0,Reactome,REACTOME_SIGNALING_BY_VEGF,0,12,50,1500,0.0,1.0,,1.0
drug0,Reactome,REACTOME_SIGNALING_BY_WNT,0,11,50,1500,0.0,1.0,,1.0
drug0,Reactome,REACTOME_SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT,1,39,50,1500,0.7692307692307692,0.7380227031427208,Slc17a7,1.0
drug0,Reactome,REACTOME_STIMULI_SENSING_CHANNELS,0,10,50,1500,0.0,1.0,,1.0
drug0,Reactome,REACTOME_TOLL_LIKE_RECEPTOR_4_TLR4_CASCADE,0,10,50,1500,0.0,1.0,,1.0
drug0,Reactome,REACTOME_TOLL_LIKE_RECEPTOR_CASCADES,0,12,50,1500,0.0,1.0,,1.0
drug0,Reactome,REACTOME_TRANSCRIPTIONAL_REGULATION_BY_TP53,0,14,50,1500,0.0,1.0,,1.0
drug0,Reactome,REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES,5,36,50,1500,4.166666666666667,0.005796454203818615,Gria2|Grin2a|Ppfia2|Slc17a7|Syt1,0.16519894480883054
drug0,Reactome,REACTOME_TRANSPORT_OF_BILE_SALTS_AND_ORGANIC_ACIDS_METAL_IONS_AND_AMINE_COMPOUNDS,0,15,50,1500,0.0,1.0,,1.0
drug0,Reactome,REACTOME_TRANSPORT_OF_INORGANIC_CATIONS_ANIONS_AND_AMINO_ACIDS_OLIGOPEPTIDES,1,22,50,1500,1.3636363636363638,0.5281983764075895,Slc17a7,1.0
drug0,Reactome,REACTOME_TRANSPORT_OF_SMALL_MOLECULES,4,91,50,1500,1.3186813186813187,0.36027352867714224,Apoe|Atp1b1|Atp2b1|Slc17a7,1.0
drug0,Reactome,REACTOME_TRANSPORT_TO_THE_GOLGI_AND_SUBSEQUENT_MODIFICATION,1,12,50,1500,2.5,0.33524969917904673,Sptbn1,1.0
drug0,Reactome,REACTOME_VESICLE_MEDIATED_TRANSPORT,3,36,50,1500,2.5,0.11530992591822377,Apoe|Sptbn1|Syt1,1.0
drug0,Reactome,REACTOME_VISUAL_PHOTOTRANSDUCTION,2,12,50,1500,5.0,0.05807792677281182,Apoe|Ttr,0.6620883652100549
drug0,GO_BP,GOBP_ACIDIC_AMINO_ACID_TRANSPORT,2,20,50,1500,3.0,0.14144844471358778,Grin2b|Slc17a7,0.8806656040596941
drug0,GO_BP,GOBP_ACTIN_FILAMENT_BASED_MOVEMENT,1,16,50,1500,1.875,0.4202758734830577,Zeb2,1.0
